ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2018;C0042EQINL;5200503002;30;R$ 10,00 / pessoa mês;40;40;40;40;40;40;40;40;40;40;40;40
2018;C0042EQINL;5200503003;;R$ 500 cartões pessoa/ano = 210,00/pessoa;70;70;70;70;70;70;70;70;70;70;70;70
2018;C0042EQINL;5200503005;30;R$ 500,00 / pessoa mês;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2018;C0042EQPDL;5200503003;;R$ 10,00 por pessoa /mês para material de consumo. \n500 Cartões por pessoa/ ano. Igual R$ 210,00;660;30;30;30;30;30;30;30;30;30;30;30
2018;C0042EQPDL;5200503005;30;R$ 1.000 por pessoa/ mês para reembolso de km, taxi, pedágios e estacionamento.;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2018;C0042EQPDV;5200503003;;Previsão de R$ 10,00 por pessoa/Mês. \n500 cartões por pessoa / ano;440;20;20;20;20;20;20;20;20;20;20;20
2018;C0042EQPDV;5200503005;30;Reembolso de km, taxi,  estacionamento e pedágio R$ 1.000 por pessoa/mês.;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2018;C0042EQPRO;5200503005;30;Despesas previstas com transporte (uber);750;750;750;750;750;750;750;750;750;750;750;750
2018;C0042EQREP;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042EQREP;5200503003;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042EQREP;5200503005;30;Despesas equipe;330;330;330;330;330;330;330;330;330;330;330;330
2018;C0042EQRHU;5200208006;30;Pamela e Andrea;620;620;620;620;620;620;620;620;620;620;620;620
2018;C0042EQRHU;5200208006;31;Incentivo educacional = R$ 125mil ano;10417;10417;10417;10417;10417;10417;10417;10417;10417;10417;10417;10417
2018;C0042EQRHU;5200208006;32;Cursos e Coaching;7292;7292;7292;7292;7292;7292;7292;7292;7292;7292;7292;7292
2018;C0042EQRHU;5200208006;33;diversos;7917;7917;7917;7917;7917;7917;7917;7917;7917;7917;7917;7917
2018;C0042EQRHU;5200208006;34;conforme inscrição - política;3092;3092;3092;3092;3092;3092;3092;3092;3092;3092;3092;3092
2018;C0042EQRHU;5200502003;30;CALL QUINZENAL;264;264;264;264;264;264;264;264;264;264;264;264
2018;C0042EQRHU;5200502003;31;CALL INTERNO DE RESULTADOS;0;0;2600;0;2600;0;0;2600;0;2600;0;0
2018;C0042EQRHU;5200502004;;;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0042EQRHU;5200502005;;;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;500
2018;C0042EQRHU;5200503003;;;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2018;C0042EQRHU;5200503005;30;TAXI;200;500;500;500;500;200;500;500;500;500;500;500
2018;C0042EQRHU;5200504002;30;feedback executivos;0;0;15000;0;0;0;0;0;0;0;0;0
2018;C0042EQRHU;5200504002;31;Coaching Executivos;0;10000;10000;10000;0;0;0;0;0;0;0;0
2018;C0042EQRHU;5200504002;32;Custo para manutenção de 85 contratos de estagio (Regional SP e Corp).;4210;4210;4210;4210;4210;4210;4210;4210;4210;4210;4210;4210
2018;C0042EQRHU;5200504002;33;Manutenção de 51 contratos de aprendizes (Regional SP e Corp).;7650;7650;7650;7650;7650;7650;7650;7650;7650;7650;7650;7650
2018;C0042EQRHU;5200504002;34;Peças de comunicação diversas (Quinzena feedback, materiais datas comemorativas etc);0;2000;0;2000;0;2000;0;2000;0;2000;0;2000
2018;C0042EQRHU;5200504002;35;Acesso para recrutamento;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2018;C0042EQRHU;5200504002;36;Obs: Ação quinzena feedback;1600;0;0;0;0;1600;0;0;0;1600;0;0
2018;C0042EQRHU;5200504002;37;campanha cupons;0;0;0;0;11000;0;0;0;0;0;0;0
2018;C0042EQRHU;5200504002;38;Datas comemorativas;0;0;1200;0;1000;0;0;1500;500;0;0;0
2018;C0042EQRHU;5200504002;39;Acesso sistema pesquisas;0;0;0;0;0;0;0;1000;0;0;0;0
2018;C0042EQRHU;5200504002;40;Placas de reconhecimento - tempo de casa.;0;500;0;500;0;500;0;500;0;500;0;500
2018;C0042EQRHU;5200504009;;"SL POWER TRANSP. E LOCADORA DE VEÍC\nVans para visitas à obra - ""Pé na obra""\nGATTI TRANSPORTADORA TURISTICA LTDA...\nLocação de ônibus - evento fim de ano e férias na cyrela";450;450;450;450;450;3370;450;450;450;450;2500;450
2018;C0042EQRHU;5200504012;30;Evento completo - média 600 funcionários;0;0;0;0;0;0;0;0;0;0;175000;0
2018;C0042EQRHU;5200504012;31;Férias na Cyrela;0;0;0;0;17000;0;0;0;0;0;0;0
2018;C0042EQRHU;5200504012;32;Cofffe integração;250;250;250;250;250;250;250;250;250;250;250;250
2018;C0042EQRHU;5200504012;33;Chocolate - aniversariantes;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042EQRHU;5200504012;34;Bolo aniversariantes do mês (FL e ITM);1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200
2018;C0042EQRHU;5200504012;35;reunião geral;0;15000;0;0;0;15000;0;0;0;0;15000;0
2018;C0042EQRHU;5200504012;36;reuniao mensal;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042EQRHU;5200504012;37;sala;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2018;C0042EQRHU;5200504012;38;treinamentos;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2018;C0042EQRHU;5200504019;30;MOTOBOY;40;0;50;0;0;50;0;0;50;0;0;0
2018;C0042EQRHU;5200504020;30;Manutenção Cyliga;5185;5185;5185;5185;5185;5185;5185;5185;5185;5185;5185;5185
2018;C0042EQRHU;5200504021;;coroa de flores;3000;0;0;0;0;0;0;0;0;0;0;0
2018;C0042ESJUR;5200503005;30;Reembolso KM e Taxi;415;415;415;415;415;415;415;415;415;415;415;415
2018;C0042ESLAF;5200501001;;;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
2018;C0042ESLAF;5200501002;;;0;0;500;0;0;500;0;0;500;0;0;500
2018;C0042ESLAF;5200501003;;;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042ESLAF;5200502001;;;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2018;C0042ESLAF;5200502003;30;Internet e Telefonia;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2018;C0042ESLAF;5200502004;;;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042ESLAF;5200503003;;;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0042ESLAF;5200504002;30;Suporte a regional\n- Ar condicionado\n- Src\n- Solution\n- Diversos;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2018;C0042ESTAG;5200504002;30;Custo de contratação de 10 estagiários. \nR$ 2.500 por candidato contratado.;0;25000;0;0;0;0;0;0;0;0;0;0
2018;C0042ESTAG;5200504012;30;Despesas com coffee integração;0;0;500;0;0;0;0;0;0;0;0;0
2018;C0042ESTAG;5200504012;31;Grupo de estagiário com Liderança;0;0;0;0;500;0;500;0;500;0;500;0
2018;C0042GEMKT;5200503002;30;R$ 10,00 / pessoa mês;10;10;10;10;10;10;10;10;10;10;10;10
2018;C0042GEMKT;5200503002;31;Envelopes Cyrela - 300/mes;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0042GEMKT;5200503002;32;Envelopes Living - 300/mes;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0042GEMKT;5200503003;;Estacionamento: R$180,00/mês\nChaveiro e Carimbos: R$120,00/ano = 20 carimbos e 2 abertura de armário\nBrinde fim de ano: R$ 10.000\nR$ 500 cartões pessoa/ano = 210,00/pessoa;208;10208;208;208;208;208;208;208;208;208;208;208
2018;C0042GEMKT;5200503005;30;R$500,00/pessoa/mes;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042GESTI;5200503005;30;Deslocamento entre escritórios, participação de eventos e reuniões externas.;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0042GETES;5200503005;30;estacionamento ou uber reunioes bancos.;50;50;50;50;50;50;50;50;50;50;50;50
2018;C0042GPORT;5200503003;;;20;20;20;20;20;20;20;20;20;20;20;20
2018;C0042GPORT;5200504019;30;Taxi para reuniões externas;60;60;60;60;60;60;60;60;60;60;60;60
2018;C0042ITAMB;5200501001;;Aluguel do Prédio.;85000;85000;85000;85000;91375;91375;91375;91375;91375;91375;91375;91375
2018;C0042ITAMB;5200501003;;Materiais Hidráulicos, Elétricos, Diversos Ar Condicionado e Chaveiro/Carimbo.;3500;3500;3500;3500;3500;3500;3500;3500;3500;3500;3500;3500
2018;C0042ITAMB;5200502001;;AES Eletropaulo;28000;28000;28000;28000;28000;28000;28000;28000;28000;28000;28000;28000
2018;C0042ITAMB;5200502002;;Sabesp;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000
2018;C0042ITAMB;5200502003;30;Salas de Reunião;760;760;760;760;760;760;760;760;760;760;760;760
2018;C0042ITAMB;5200502007;;Materiais de Higiene\nJunho - Desratização e Dedetização (Controle de Pragas);7500;7500;7500;7500;7500;17500;7500;7500;7500;7500;7500;7500
2018;C0042ITAMB;5200502009;;;600;600;600;600;600;600;600;600;600;600;600;600
2018;C0042ITAMB;5200503002;30;Material de escritório;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200
2018;C0042ITAMB;5200503003;;Estacionamento;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500
2018;C0042ITAMB;5200503004;30;Café, produtos para copa.;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800
2018;C0042ITAMB;5200503004;31;Máquinas de café;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200
2018;C0042ITAMB;5200503005;30;Taxi;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042ITAMB;5200504006;30;Vigilancia Rua do Rocio;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000
2018;C0042ITAMB;5200504008;;Locação de bebedouros (Brastemp) 7 unidades.;700;700;700;700;700;700;700;700;700;700;700;700
2018;C0042ITAMB;5200504010;;Manutenção Gerador (Federal Equiptos) => 2.000/mês = 24.000\nManutenção Elevador (Atlas Schindler) => 2.222/mês até jul e 2.334/mês após => 27.224;4222;4222;4222;4222;4222;4222;4222;4334;4334;4334;4334;4334
2018;C0042ITAMB;5200504018;;Guarda Externa de Arquivos Iron Mountain;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500
2018;C0042ITAMB;5200504021;;;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400
2018;C0042ITAMB;5200505002;;;0;18338;18338;18338;18338;18338;18338;18338;18338;18338;18338;0
2018;C0042PEPEQ;5200503005;30;Taxi e Reembolsos diversos;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2018;C0042RJPRE;5200504002;30;Assessoria e consultoria presidência;8337;8333;8333;8333;8333;8333;8333;8333;8333;8333;8333;8333
2018;C0042SLAES;5200501001;;;9100;9100;9100;9100;9100;9100;9100;9100;9100;9100;9100;9100
2018;C0042SLAES;5200501003;;;0;0;14600;0;0;0;0;0;0;0;0;0
2018;C0042SLAES;5200502001;;;7610;7610;6400;6400;6400;6400;6400;6400;6400;6400;6400;6400
2018;C0042SLAES;5200502003;30;TELEFONIA FIXA\nTELEFONIA VOIP\nVOITEL\nLINK DE INTERNET;14000;14000;14000;14000;14000;14000;14000;14000;14000;14000;14000;14000
2018;C0042SLAES;5200502004;;;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0042SLAES;5200503002;30;Cola\nCanetas\nClipes\nGrampeador\nMaterial para encadernação;0;1200;0;0;0;1200;500;0;0;1200;0;0
2018;C0042SLAES;5200503005;30;Atividades Externas;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0042SLAES;5200504002;30;Serviço de suporte remoto na área de TI\nMotoboy;5300;5300;5300;5300;5300;5300;5300;5300;5300;5300;5300;5300
2018;C0042SLAES;5200504008;;;4400;4400;4400;4400;4400;4400;4400;4400;4400;4400;4400;4400
2018;C0042SLAES;5200504010;;;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100
2018;C0042SLCOB;5200202002;;;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2018;C0042SLREP;5200202002;;;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2018;C0042SLRHU;5200208006;30;Programa de Cursos e Treinamentos - RH Corporativo;0;0;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
2018;C0042SLRHU;5200208008;30;Vacinas\nPeriódicos\nPCMSO e PCMAT;300;300;300;300;300;600;300;500;300;500;300;500
2018;C0042SLRHU;5200504012;30;Dia da Mulher\nDia das Mães\nDia dos Pais\nSextas Juninas\nDAV\nConfraternização\nNatal Solidário;0;0;2000;5200;5100;0;6000;4000;2000;0;0;13000
2018;C0042SOFIN;5200502004;;inclui certidões e serviços cartoriais;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
2018;C0042SOFIN;5200502005;;;1000;0;0;1000;0;0;1000;0;0;1000;0;0
2018;C0042SOFIN;5200503005;30;Visita a clientes (inclui reembolso de despesas dos externos);1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2018;C0042SPAES;5200501001;;;185100;185100;185100;185100;185100;185100;185100;185100;185100;185100;185100;185100
2018;C0042SPAES;5200503002;30;Material de escritório;1833;1833;1833;1833;1833;1833;1833;1833;1833;1833;1833;1833
2018;C0042SPAES;5200505002;;Cota única IPTU 2018;205000;0;0;0;0;0;0;0;0;0;0;0
2018;C0042SPCOC;5200502004;;;50;50;50;50;50;50;50;50;50;50;50;50
2018;C0042SPCOC;5200503005;30;Orçamento de despesas com Uber para reuniões externas.;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPCRP;5200502005;;impressora cfc - solution;150;150;150;150;150;150;150;150;150;150;150;150
2018;C0042SPCRP;5200503002;30;plásticos, envelopes, grampos, carimbos...;20;20;20;20;20;20;20;20;20;20;20;20
2018;C0042SPCRP;5200503005;30;reembolsos das viagens para Jundiaí, Campinas;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPCRP;5200503005;31;Uber ou taxi para reuniões externas;40;40;40;40;40;40;40;40;40;40;40;40
2018;C0042SPCRP;5200504018;;rateio de DmDocs;120;120;120;120;120;120;120;120;120;120;120;120
2018;C0042SPDEG;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPDEG;5200503003;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPDEG;5200503005;30;viagens de carro até TAUBATÉ (3X/MÊS) = 3 X 12 x R$ 500,00;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
2018;C0042SPDPA;5200503003;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPDPA;5200503016;;Taxa anual de associado Cyrela na AELO;0;0;0;0;5000;0;0;0;0;0;0;0
2018;C0042SPDPA;5200504009;;2 diárias de locação de carro por mês;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0042SPIMM;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPIMM;5200502005;;;30;30;30;30;30;30;30;30;30;30;30;30
2018;C0042SPIMM;5200503003;;;125;125;125;125;125;125;125;125;125;125;125;125
2018;C0042SPIMM;5200503005;30;Valor para reembolso de visitas aos terrenos, empreendimentos Cyrela/Living e concorrência para estudo de mercado.;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2018;C0042SPIMM;5200504020;30;Geoimovel - ferramenta online de acompanhamento de mercado. Licença paga mensalmente.;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000
2018;C0042SPIMM;5200504020;31;Licença - pagamento mensal;400;400;400;400;400;400;400;400;400;400;400;400
2018;C0042SPIMP;5200502003;30;Internet FLS visitante.;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042SPIMP;5200502003;31;Link MPLS e Internet.;11200;11200;11200;11200;11200;11200;11200;11200;11200;11200;11200;11200
2018;C0042SPIMP;5200502003;32;Ligações telefônicas Internacionais.;192;192;192;192;192;192;192;192;192;192;192;192
2018;C0042SPIMP;5200503002;30;Cabos de rede.;420;420;420;420;420;420;420;420;420;420;420;420
2018;C0042SPIMP;5200503002;31;Consumo de Papel e toner.;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500
2018;C0042SPIMP;5200504002;30;Serviço de video conferência.;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
2018;C0042SPIMP;5200504002;31;Help Desk e Service Desk.;20700;20700;20700;20700;20700;20700;20700;20700;20700;20700;20700;20700
2018;C0042SPIMP;5200504008;;Locação Impressoras-Solution (3,9k/mês) e Aluguel Pinguins (575/mês).;4417;4417;4417;4417;4417;4417;4417;4417;4417;4417;4417;4417
2018;C0042SPIMP;5200504010;;Manutenção equipamento telefonia- Cylk (17,2k/mês), Manutenção Estabilizadores e Nobreaks-Powereng (1,6k/mês) e Manutenção Projetores/tv salas de reunião (750/mês).;19475;19475;19475;19475;19475;19475;19475;19475;19475;19475;19475;19475
2018;C0042SPIMP;5200504018;;Guarda externa de mídias backup - P3 Image.;585;585;585;585;585;585;585;585;585;585;585;585
2018;C0042SPIND;5200503003;;10.000 ref. à brindes de final de ano (contratado em dez/17);10000;0;0;0;0;0;0;0;0;0;0;0
2018;C0042SPIND;5200503005;30;Taxi, Uber, Reembolsos em geral;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2018;C0042SPINI;5200501001;;;9600;9600;9600;9600;9600;9600;9600;9600;9600;9600;9600;9600
2018;C0042SPINI;5200501003;;;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750
2018;C0042SPINI;5200502001;;;1350;1350;1350;1350;1350;1350;1350;1350;1350;1350;1350;1350
2018;C0042SPINI;5200502007;;;2700;2700;2700;2700;2700;2700;2700;2700;2700;2700;2700;2700
2018;C0042SPINI;5200503002;30;Papelaria escritório Campinas;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0042SPINI;5200503003;;;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100;1100
2018;C0042SPINI;5200503005;30;Reembolsos de deslocamento - São Paulo, Campinas, Jundiaí;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200
2018;C0042SPINI;5200504008;;;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450;1450
2018;C0042SPINT;5200503003;;brindes de final de ano ref. dez/2017;10000;0;0;0;0;0;0;0;0;0;0;0
2018;C0042SPINT;5200503005;30;Despesas com Taxi/uber/reembolsos em geral;900;900;900;900;900;900;900;900;900;900;900;900
2018;C0042SPINU;5200503003;;;10000;0;0;0;0;0;0;0;0;0;0;0
2018;C0042SPINU;5200503005;30;despesas diversas com deslocamento e reembolsos em geral;900;900;900;900;900;900;900;900;900;900;900;900
2018;C0042SPJCG;5200503005;30;Reuniões externas com escritórios e ida a audiências;80;80;80;80;80;80;80;80;80;80;80;80
2018;C0042SPJIM;5200502004;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPJIM;5200503002;30;materiais que demandem custo extra: ex calculadora;0;500;0;0;0;0;0;0;0;0;0;0
2018;C0042SPJIM;5200503005;30;Para cobrir custos eventuais em horários fora de expediente (exemplo: reuniões de fechamento que se estendam);200;200;200;200;200;200;200;200;200;200;200;200
2018;C0042SPJIR;5200503005;30;Utilização de transporte para eventuais reuniões externas, inclusive nos Cartório de Registro de imóveis;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042SPJIR;5200503008;;;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200
2018;C0042SPJUC;5200502003;30;Ramal advogado terceirizado (corretagem);40;40;40;40;40;40;40;40;40;40;40;40
2018;C0042SPJUC;5200502003;31;2 ramais utilizados no ITM para o núcleo de acordo - contencioso cível;80;80;80;80;80;80;80;80;80;80;80;80
2018;C0042SPJUC;5200503005;30;Taxi, estacionamento, visitas escritório, viagens;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPJUC;5200504004;30;Processos Criminais\nValor mensal fixo de R$32mil\nValor êxito no encerramento de R$3mil - projeção de encerrar 4 processos/ano = R$12mil\nOrçamento dividido com o CC do corporativo - C0042COJUB;16500;16500;16500;16500;16500;16500;16500;16500;16500;16500;16500;16500
2018;C0042SPLGZ;5200503003;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPLGZ;5200503005;30;Reembolso de pequenas despesas, como táxi, gasolina, estacionamento, pequenas taxas referentes a protocolos em órgãos públicos.;900;900;900;900;900;900;900;900;900;900;900;900
2018;C0042SPLGZ;5200504019;30;Serviço de moto frete exclusivo da área de incorporação. Atende Legalização, Negócios, Produto, Meio Ambiente.;6500;6500;6500;6500;6500;6500;6500;6500;6500;6500;6500;6500
2018;C0042SPMAL;5200208012;;;650;650;650;650;650;650;650;650;650;650;650;650
2018;C0042SPMAL;5200502004;;;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042SPMAL;5200502005;;;150;150;150;150;150;150;150;150;150;150;150;150
2018;C0042SPMAL;5200503002;30;Material de Escritório;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPMAL;5200503003;;;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042SPMAL;5200503005;30;Reembolsos de Taxis e KM das vistorias realizadas em Stands, terrenos e obras;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000
2018;C0042SPMAL;5200503011;;;500;500;500;500;500;500;500;500;500;500;500;500
